timestamp,temp_c,demand_mw
2023-01-01 00:00:00+00:00,12.609434159508863,485.8584505749908
2023-01-01 01:00:00+00:00,11.22129468901744,482.2346517087036
2023-01-01 02:00:00+00:00,16.015237739902133,463.98641889316093
2023-01-01 03:00:00+00:00,17.438166351942904,459.3171958838895
2023-01-01 04:00:00+00:00,12.456727308733484,515.2934664482232
2023-01-01 05:00:00+00:00,14.261108424001169,532.8358484520579
2023-01-01 06:00:00+00:00,17.298686733364395,523.4971479357184
2023-01-01 07:00:00+00:00,16.247317472442813,540.360974516603
2023-01-01 08:00:00+00:00,16.353865802476122,561.3185651619009
2023-01-01 09:00:00+00:00,13.89395469276663,589.9035386393177
2023-01-01 10:00:00+00:00,16.330472101983563,585.6792671312684
2023-01-01 11:00:00+00:00,14.928522722081217,602.169405346778
2023-01-01 12:00:00+00:00,12.218072453779584,608.983591095772
2023-01-01 13:00:00+00:00,13.053565635838362,613.7703476484793
2023-01-01 14:00:00+00:00,10.535364472805773,604.3535904069765
2023-01-01 15:00:00+00:00,6.853394245936007,640.0385894419779
2023-01-01 16:00:00+00:00,8.522054860976095,600.4124006126001
2023-01-01 17:00:00+00:00,5.374453153810332,627.0587346620379
2023-01-01 18:00:00+00:00,8.885915202108745,553.5579898668345
2023-01-01 19:00:00+00:00,7.206700692374871,588.5937096421659
2023-01-01 20:00:00+00:00,7.443496876114407,538.8961321201879
2023-01-01 21:00:00+00:00,7.253122530074709,531.438230189468
2023-01-01 22:00:00+00:00,12.102765027523361,507.38755217661134
2023-01-01 23:00:00+00:00,10.561694904874836,513.6308893633286
2023-01-02 00:00:00+00:00,11.315360109856389,498.06675573132947
2023-01-02 01:00:00+00:00,12.769010450002208,503.4105501873961
2023-01-02 02:00:00+00:00,15.750967175800245,475.11112350496325
2023-01-02 03:00:00+00:00,16.45993722284414,485.0521408188857
2023-01-02 04:00:00+00:00,17.356273714367546,493.925578288971
2023-01-02 05:00:00+00:00,17.89911879068334,503.72642740726604
2023-01-02 06:00:00+00:00,21.49830892914906,526.6681627605116
2023-01-02 07:00:00+00:00,16.238978789805593,551.8196807299738
2023-01-02 08:00:00+00:00,15.53498710148383,570.456776509698
2023-01-02 09:00:00+00:00,14.1444997218893,603.8328251325388
2023-01-02 10:00:00+00:00,15.975635727841869,579.1875651226595
2023-01-02 11:00:00+00:00,15.802882178693402,592.8610322268697
2023-01-02 12:00:00+00:00,12.030112808605663,635.851555548255
2023-01-02 13:00:00+00:00,9.290764768101173,640.715636144446
2023-01-02 14:00:00+00:00,8.123375603545622,643.5650127985992
2023-01-02 15:00:00+00:00,10.045154652118768,620.5492987133711
2023-01-02 16:00:00+00:00,9.443049109764502,610.5646435133191
2023-01-02 17:00:00+00:00,8.550511848045318,613.6977325843816
2023-01-02 18:00:00+00:00,5.969977533945198,594.8721764707429
2023-01-02 19:00:00+00:00,7.942854814214056,554.9621244404341
2023-01-02 20:00:00+00:00,8.218570091568921,553.8645236707654
2023-01-02 21:00:00+00:00,9.224332810418332,521.9835968934466
2023-01-02 22:00:00+00:00,11.572510943791917,501.7237257925623
2023-01-02 23:00:00+00:00,11.489912955573446,500.03337248025247
2023-01-03 00:00:00+00:00,13.701807732279867,472.0459072498779
2023-01-03 01:00:00+00:00,13.780397316503805,476.2200852699428
2023-01-03 02:00:00+00:00,15.436545914868477,481.86790282356213
2023-01-03 03:00:00+00:00,17.16358045649102,470.7374188349771
2023-01-03 04:00:00+00:00,13.788448271722363,518.7464085760378
2023-01-03 05:00:00+00:00,16.570082193430206,497.1580166135686
2023-01-03 06:00:00+00:00,16.446212593179684,513.6724821283968
2023-01-03 07:00:00+00:00,15.945993544987852,561.4148181870709
2023-01-03 08:00:00+00:00,16.181124632280426,540.2789877903879
2023-01-03 09:00:00+00:00,18.9338604438345,562.4435470757896
2023-01-03 10:00:00+00:00,13.183943273827392,613.8578981528077
2023-01-03 11:00:00+00:00,15.6534188161706,585.7871261144776
2023-01-03 12:00:00+00:00,9.064188497305622,640.396101315966
2023-01-03 13:00:00+00:00,10.473223693237214,621.9446359160064
2023-01-03 14:00:00+00:00,10.269755822558498,609.2899514247778
2023-01-03 15:00:00+00:00,10.088320934525536,598.0779319017201
2023-01-03 16:00:00+00:00,9.550896571879857,567.2564697762015
2023-01-03 17:00:00+00:00,9.222795788054214,570.8793177384555
2023-01-03 18:00:00+00:00,6.7754400832144555,573.5936012134295
2023-01-03 19:00:00+00:00,6.725717046598353,556.3980198333571
2023-01-03 20:00:00+00:00,9.873033795998072,543.4926371352112
2023-01-03 21:00:00+00:00,8.576225535436603,515.2391733098444
2023-01-03 22:00:00+00:00,7.450154229198848,514.3849019905413
2023-01-03 23:00:00+00:00,8.948015749434882,503.42050443808114
2023-01-04 00:00:00+00:00,10.676939096690857,483.6911261954723
2023-01-04 01:00:00+00:00,14.811418383036141,453.87163424933317
2023-01-04 02:00:00+00:00,15.315010873583912,456.368378756494
2023-01-04 03:00:00+00:00,17.45382147516533,450.09290215163344
2023-01-04 04:00:00+00:00,16.020095770950764,478.98651231675314
2023-01-04 05:00:00+00:00,17.698339462178268,477.30286100300714
2023-01-04 06:00:00+00:00,18.8099683569884,503.97429468697374
2023-01-04 07:00:00+00:00,16.776879954452433,505.7922895076706
2023-01-04 08:00:00+00:00,17.81677743912143,525.6742943401981
2023-01-04 09:00:00+00:00,14.791937717087245,570.2695802994956
2023-01-04 10:00:00+00:00,14.36130345025131,564.4104766893091
2023-01-04 11:00:00+00:00,13.125185729205095,598.065439070111
2023-01-04 12:00:00+00:00,10.210041843356882,600.128463413148
2023-01-04 13:00:00+00:00,12.28872540430156,582.4760166223475
2023-01-04 14:00:00+00:00,9.177225208732168,595.7034581612593
2023-01-04 15:00:00+00:00,9.112638125065901,580.8802681645683
